date,city,usd_sos_rate,daily_change_percent,market_type,source,rate_ma7,rate_ma30
2025-12-18,Kismayo,599.75,-0.152,black,Black Market,601.8928571428571,605.6026666666666
2025-12-19,Kismayo,599.98,0.116,black,Black Market,601.5671428571428,605.0293333333334
2025-12-20,Kismayo,598.77,-0.147,black,Black Market,601.2857142857143,604.5036666666666
2025-12-21,Kismayo,604.72,0.912,black,Black Market,601.4614285714287,604.2413333333333
2025-12-22,Kismayo,604.0,-0.261,black,Black Market,601.7928571428572,603.9553333333333
2025-12-23,Kismayo,603.99,-0.256,black,Black Market,601.8214285714286,603.5903333333334
2025-12-24,Kismayo,603.56,-0.187,black,Black Market,602.1099999999999,603.2196666666666
2025-12-25,Kismayo,603.0,-0.016,black,Black Market,602.5742857142857,602.8826666666666
2025-12-26,Kismayo,603.1,0.014,black,Black Market,603.0199999999999,602.6336666666667
2025-12-27,Kismayo,602.8,0.067,black,Black Market,603.5957142857143,602.3456666666666
2025-12-28,Kismayo,602.75,0.013,black,Black Market,603.3142857142857,602.144
2025-12-29,Kismayo,602.4,-0.187,black,Black Market,603.0857142857143,601.9580000000001
2025-12-30,Kismayo,603.37,0.205,black,Black Market,602.9971428571428,601.8480000000001
2025-12-31,Kismayo,605.38,0.129,black,Black Market,603.2571428571429,602.0163333333334
2026-01-01,Kismayo,601.46,-0.711,black,Black Market,603.0371428571428,601.9196666666667
2026-01-02,Kismayo,602.22,0.101,black,Black Market,602.9114285714286,601.947
2026-01-03,Kismayo,601.69,-0.128,black,Black Market,602.7528571428571,602.0303333333334
2026-01-04,Kismayo,601.67,0.018,black,Black Market,602.5985714285714,602.1336666666666
2026-01-05,Kismayo,601.74,-0.007,black,Black Market,602.5042857142859,602.2763333333334
2026-01-06,Kismayo,604.34,0.376,black,Black Market,602.6428571428571,602.4123333333333
2026-01-07,Kismayo,604.78,-0.104,black,Black Market,602.5571428571429,602.5373333333333
2026-01-08,Kismayo,605.67,-0.007,black,Black Market,603.1585714285715,602.7063333333334
2026-01-09,Kismayo,604.77,-0.192,black,Black Market,603.5228571428571,602.7413333333333
2026-01-10,Kismayo,604.43,0.179,black,Black Market,603.9142857142857,602.7946666666666
2026-01-11,Kismayo,603.77,-0.129,black,Black Market,604.2142857142857,602.8449999999999
2026-01-12,Kismayo,599.55,-0.698,black,Black Market,603.9014285714285,602.8053333333334
2026-01-13,Kismayo,598.41,-0.238,black,Black Market,603.0542857142856,602.6360000000001
2026-01-14,Kismayo,601.25,0.567,black,Black Market,602.5500000000001,602.6216666666667
2026-01-15,Kismayo,602.24,-0.037,black,Black Market,602.0600000000001,602.5699999999999
2026-01-16,Kismayo,600.05,-0.424,black,Black Market,601.3857142857142,602.5203333333334
2026-01-17,Kismayo,600.96,0.215,black,Black Market,600.89,602.5606666666666
2026-01-18,Kismayo,600.2,-0.099,black,Black Market,600.38,602.5679999999999
2026-01-19,Kismayo,604.2,0.718,black,Black Market,601.0442857142856,602.749
2026-01-20,Kismayo,603.84,-0.007,black,Black Market,601.8199999999999,602.7196666666666
2026-01-21,Kismayo,606.55,0.209,black,Black Market,602.5771428571428,602.8046666666667
2026-01-22,Kismayo,604.95,-0.119,black,Black Market,602.9642857142857,602.8366666666666
2026-01-23,Kismayo,605.27,-0.126,black,Black Market,603.71,602.8936666666667
2026-01-24,Kismayo,603.48,-0.292,black,Black Market,604.0699999999999,602.9096666666667
2026-01-25,Kismayo,604.29,0.188,black,Black Market,604.6542857142857,602.9493333333334
2026-01-26,Kismayo,604.1,-0.164,black,Black Market,604.64,602.9926666666667
2026-01-27,Kismayo,607.89,0.577,black,Black Market,605.2185714285714,603.164
2026-01-28,Kismayo,610.09,0.293,black,Black Market,605.7242857142857,603.4203333333332
2026-01-29,Kismayo,610.79,0.099,black,Black Market,606.5585714285714,603.6676666666666
2026-01-30,Kismayo,610.56,-0.149,black,Black Market,607.3142857142857,603.8403333333333
2026-01-31,Kismayo,608.24,-0.644,black,Black Market,607.9942857142858,604.0663333333333
2026-02-01,Kismayo,607.37,-0.085,black,Black Market,608.4342857142857,604.238
2026-02-02,Kismayo,606.32,-0.09,black,Black Market,608.7514285714286,604.3923333333333
2026-02-03,Kismayo,604.52,-0.348,black,Black Market,608.2700000000001,604.4873333333334
2026-02-04,Kismayo,606.11,0.277,black,Black Market,607.7014285714286,604.6329999999999
2026-02-05,Kismayo,601.62,-0.683,black,Black Market,606.3914285714285,604.5423333333333
2026-02-06,Kismayo,599.76,-0.32,black,Black Market,604.8485714285715,604.375
2026-02-07,Kismayo,597.12,-0.525,black,Black Market,603.2600000000001,604.0899999999999
2026-02-08,Kismayo,596.97,-0.125,black,Black Market,601.7742857142857,603.83
2026-02-09,Kismayo,598.15,0.374,black,Black Market,600.6071428571429,603.6206666666668
2026-02-10,Kismayo,599.14,0.263,black,Black Market,599.8385714285714,603.4663333333334
2026-02-11,Kismayo,599.51,-0.038,black,Black Market,598.8957142857143,603.465
2026-02-12,Kismayo,600.26,0.13,black,Black Market,598.7014285714286,603.5266666666668
2026-02-13,Kismayo,601.53,0.254,black,Black Market,598.9542857142858,603.5360000000001
2026-02-14,Kismayo,601.62,0.182,black,Black Market,599.5971428571429,603.5153333333333
2026-02-15,Kismayo,601.23,-0.115,black,Black Market,600.2057142857142,603.5546666666667
2026-02-16,Kismayo,602.63,0.481,black,Black Market,600.8457142857143,603.6103333333334
2026-02-17,Kismayo,602.88,-0.015,black,Black Market,601.38,603.6996666666668
2026-02-18,Kismayo,604.99,0.139,black,Black Market,602.1628571428572,603.726
2026-02-19,Kismayo,603.49,0.011,black,Black Market,602.6242857142857,603.7143333333333
2026-02-20,Kismayo,605.33,0.093,black,Black Market,603.1671428571428,603.6736666666668
2026-02-21,Kismayo,602.42,-0.516,black,Black Market,603.2814285714286,603.5893333333333
2026-02-22,Kismayo,599.84,-0.465,black,Black Market,603.0828571428572,603.4083333333333
2026-02-23,Kismayo,601.54,0.337,black,Black Market,602.9271428571428,603.3436666666668
2026-02-24,Kismayo,600.81,-0.157,black,Black Market,602.6314285714286,603.2276666666666
2026-02-25,Kismayo,599.23,-0.163,black,Black Market,601.8085714285714,603.0653333333333
2026-02-26,Kismayo,602.32,0.417,black,Black Market,601.6414285714285,602.8796666666668
2026-02-27,Kismayo,605.13,0.46,black,Black Market,601.6128571428571,602.7143333333333
2026-02-28,Kismayo,604.69,0.061,black,Black Market,601.9371428571429,602.5110000000001
2026-03-01,Kismayo,606.54,0.124,black,Black Market,602.8942857142857,602.377
2026-03-02,Kismayo,606.9,-0.037,black,Black Market,603.66,602.3323333333334
2026-03-03,Kismayo,604.53,-0.131,black,Black Market,604.1914285714286,602.2376666666665
2026-03-04,Kismayo,606.31,0.327,black,Black Market,605.2028571428572,602.2373333333333
2026-03-05,Kismayo,605.54,-0.135,black,Black Market,605.6628571428572,602.2713333333334
2026-03-06,Kismayo,610.21,0.612,black,Black Market,606.3885714285715,602.408
2026-03-07,Kismayo,610.82,0.288,black,Black Market,607.2642857142857,602.7146666666666
2026-03-08,Kismayo,614.49,0.314,black,Black Market,608.4,603.2056666666667
2026-03-09,Kismayo,613.06,-0.181,black,Black Market,609.28,603.737
2026-03-10,Kismayo,611.06,-0.385,black,Black Market,610.2128571428572,604.2066666666667
2026-03-11,Kismayo,612.29,0.125,black,Black Market,611.0671428571428,604.678
2026-03-12,Kismayo,608.78,-0.496,black,Black Market,611.53,604.9993333333333
2026-03-13,Kismayo,608.29,-0.208,black,Black Market,611.2557142857142,605.292
2026-03-14,Kismayo,607.53,-0.259,black,Black Market,610.7857142857143,605.5343333333333
2026-03-15,Kismayo,607.5,-0.004,black,Black Market,609.7871428571427,605.7333333333333
2026-03-16,Kismayo,608.64,0.261,black,Black Market,609.1557142857143,605.9673333333334
2026-03-17,Kismayo,607.91,-0.014,black,Black Market,608.7057142857142,606.19
2026-03-18,Kismayo,609.87,0.224,black,Black Market,608.3599999999999,606.4313333333333
2026-03-19,Kismayo,613.51,0.74,black,Black Market,609.0357142857143,606.7856666666667
2026-03-20,Kismayo,614.47,0.184,black,Black Market,609.9185714285715,607.1016666666668
2026-03-21,Kismayo,618.46,0.746,black,Black Market,611.4799999999999,607.6006666666667
2026-03-22,Kismayo,617.07,-0.183,black,Black Market,612.8471428571429,607.992
2026-03-23,Kismayo,618.97,0.399,black,Black Market,614.3228571428572,608.5436666666667
2026-03-24,Kismayo,620.02,0.155,black,Black Market,616.0528571428571,609.2163333333333
2026-03-25,Kismayo,618.79,-0.031,black,Black Market,617.3271428571428,609.7913333333332
2026-03-26,Kismayo,617.61,-0.119,black,Black Market,617.9128571428572,610.3513333333334
2026-03-27,Kismayo,615.34,-0.365,black,Black Market,618.0371428571428,610.8883333333334
2026-03-28,Kismayo,612.74,-0.52,black,Black Market,617.22,611.2356666666667
2026-03-29,Kismayo,611.83,-0.057,black,Black Market,616.4714285714286,611.4590000000001
2026-03-30,Kismayo,613.66,0.483,black,Black Market,615.7128571428572,611.7579999999999
2026-03-31,Kismayo,611.34,-0.223,black,Black Market,614.472857142857,611.918
2026-04-01,Kismayo,612.65,0.136,black,Black Market,613.5957142857143,612.1096666666667
2026-04-02,Kismayo,608.82,-0.444,black,Black Market,612.34,612.2526666666668
2026-04-03,Kismayo,612.26,0.414,black,Black Market,611.9,612.4509999999999
2026-04-04,Kismayo,613.55,-0.112,black,Black Market,612.0157142857142,612.718
2026-04-05,Kismayo,614.45,0.189,black,Black Market,612.39,612.8593333333333
2026-04-06,Kismayo,612.91,-0.233,black,Black Market,612.2828571428572,612.929
2026-04-07,Kismayo,615.87,0.282,black,Black Market,612.9300000000001,612.975
2026-04-08,Kismayo,618.73,0.647,black,Black Market,613.7985714285714,613.1640000000001
2026-04-09,Kismayo,619.52,0.044,black,Black Market,615.3271428571428,613.446
2026-04-10,Kismayo,622.09,0.444,black,Black Market,616.7314285714285,613.7726666666666
2026-04-11,Kismayo,623.21,0.33,black,Black Market,618.1114285714285,614.2536666666667
2026-04-12,Kismayo,622.71,-0.119,black,Black Market,619.2914285714286,614.7343333333333
2026-04-13,Kismayo,623.82,0.062,black,Black Market,620.8500000000001,615.2773333333333
2026-04-14,Kismayo,623.94,0.192,black,Black Market,622.0028571428572,615.8253333333334
2026-04-15,Kismayo,623.87,-0.273,black,Black Market,622.7371428571429,616.3330000000001
2026-04-16,Kismayo,622.82,-0.209,black,Black Market,623.2085714285715,616.83
2026-04-17,Kismayo,621.58,-0.019,black,Black Market,623.1357142857144,617.2203333333333
2026-04-18,Kismayo,617.26,-0.672,black,Black Market,622.2857142857143,617.3453333333333
2026-04-19,Kismayo,614.19,-0.548,black,Black Market,621.0685714285715,617.3359999999999
2026-04-20,Kismayo,612.76,-0.042,black,Black Market,619.4885714285714,617.1460000000001
2026-04-21,Kismayo,613.58,0.106,black,Black Market,618.0085714285715,617.0296666666667
2026-04-22,Kismayo,613.11,-0.05,black,Black Market,616.4714285714286,616.8343333333333
2026-04-23,Kismayo,615.92,0.369,black,Black Market,615.4857142857143,616.6976666666667
2026-04-24,Kismayo,618.92,0.465,black,Black Market,615.1057142857143,616.702
2026-04-25,Kismayo,618.69,0.2,black,Black Market,615.3100000000001,616.7379999999999
2026-04-26,Kismayo,621.22,0.473,black,Black Market,616.3142857142857,616.934
2026-04-27,Kismayo,621.08,-0.187,black,Black Market,617.5028571428572,617.212
2026-04-28,Kismayo,622.41,0.418,black,Black Market,618.7642857142857,617.5646666666668
2026-04-29,Kismayo,623.12,0.063,black,Black Market,620.1942857142858,617.88
2026-04-30,Kismayo,625.52,0.47,black,Black Market,621.5657142857143,618.3526666666668
2026-05-01,Kismayo,624.77,-0.324,black,Black Market,622.4014285714285,618.7566666666667
2026-05-02,Kismayo,620.93,-0.531,black,Black Market,622.7214285714286,619.1603333333334
2026-05-03,Kismayo,620.19,-0.248,black,Black Market,622.5742857142858,619.4246666666667
2026-05-04,Kismayo,619.97,-0.007,black,Black Market,622.4157142857142,619.6386666666668
2026-05-05,Kismayo,620.19,-0.003,black,Black Market,622.0985714285714,619.83
2026-05-06,Kismayo,620.97,-0.004,black,Black Market,621.7914285714286,620.0986666666668
2026-05-07,Kismayo,619.89,-0.071,black,Black Market,620.9871428571429,620.2326666666667
2026-05-08,Kismayo,617.21,-0.562,black,Black Market,619.907142857143,620.182
2026-05-09,Kismayo,617.1,-0.076,black,Black Market,619.36,620.1013333333333
2026-05-10,Kismayo,619.87,0.254,black,Black Market,619.3142857142858,620.0273333333333
2026-05-11,Kismayo,616.34,-0.431,black,Black Market,618.7957142857142,619.7983333333334
2026-05-12,Kismayo,614.46,-0.125,black,Black Market,617.9771428571429,619.5233333333333
2026-05-13,Kismayo,615.34,0.151,black,Black Market,617.1728571428572,619.2406666666667
2026-05-14,Kismayo,613.03,-0.426,black,Black Market,616.1928571428572,618.877
2026-05-15,Kismayo,612.6,-0.103,black,Black Market,615.5342857142857,618.5013333333334
2026-05-16,Kismayo,612.55,0.152,black,Black Market,614.8842857142856,618.159
2026-05-17,Kismayo,610.83,-0.242,black,Black Market,613.592857142857,617.8006666666666
2026-05-18,Kismayo,613.78,0.482,black,Black Market,613.2271428571429,617.6846666666667
2024-01-01,Garowe,578.41,-0.44,mixed,Black Market,578.41,578.41
2024-01-02,Garowe,579.28,-0.145,mixed,Black Market,578.845,578.845
2024-01-03,Garowe,579.7,0.145,mixed,Black Market,579.13,579.13
2024-01-04,Garowe,579.91,0.193,mixed,Black Market,579.325,579.325
2024-01-05,Garowe,577.32,-0.281,mixed,Black Market,578.924,578.924
2024-01-06,Garowe,578.05,0.206,mixed,Black Market,578.7783333333333,578.7783333333333
2024-01-07,Garowe,576.85,-0.041,mixed,Black Market,578.5028571428571,578.5028571428571
2024-01-08,Garowe,578.02,0.41,mixed,Black Market,578.4471428571429,578.4425
2024-01-09,Garowe,576.14,-0.372,mixed,Black Market,577.9985714285714,578.1866666666667
2024-01-10,Garowe,572.73,-0.466,mixed,Black Market,577.0028571428571,577.641
2024-01-11,Garowe,572.02,-0.044,mixed,Black Market,575.8757142857143,577.13
2024-01-12,Garowe,572.77,0.168,mixed,Black Market,575.2257142857143,576.7666666666667
2024-01-13,Garowe,572.82,0.052,mixed,Black Market,574.4785714285714,576.463076923077
2024-01-14,Garowe,572.76,-0.103,mixed,Black Market,573.8942857142857,576.1985714285714
2024-01-15,Garowe,565.15,-1.369,mixed,Black Market,572.0557142857143,575.462
2024-01-16,Garowe,565.83,0.232,mixed,Black Market,570.5828571428572,574.86
2024-01-17,Garowe,566.77,0.141,mixed,Black Market,569.7314285714285,574.3841176470588
2024-01-18,Garowe,567.16,0.047,mixed,Black Market,569.0371428571428,573.9827777777778
2024-01-19,Garowe,565.21,-0.391,mixed,Black Market,567.9571428571429,573.521052631579
2024-01-20,Garowe,566.04,0.268,mixed,Black Market,566.9885714285714,573.147
2024-01-21,Garowe,562.41,-0.553,mixed,Black Market,565.51,572.6357142857144
2024-01-22,Garowe,562.17,-0.095,mixed,Black Market,565.0842857142858,572.16
2024-01-23,Garowe,561.74,0.064,mixed,Black Market,564.5,571.7069565217391
2024-01-24,Garowe,562.04,0.06,mixed,Black Market,563.8242857142857,571.3041666666667
2024-01-25,Garowe,560.83,-0.041,mixed,Black Market,562.92,570.8851999999999
2024-01-26,Garowe,561.57,-0.055,mixed,Black Market,562.4,570.5269230769231
2024-01-27,Garowe,562.13,0.294,mixed,Black Market,561.8414285714285,570.215925925926
2024-01-28,Garowe,559.29,-0.565,mixed,Black Market,561.3957142857142,569.8257142857143
2024-01-29,Garowe,554.97,-0.741,mixed,Black Market,560.3671428571428,569.3134482758621
2024-01-30,Garowe,555.88,0.24,mixed,Black Market,559.53,568.8656666666667
2024-01-31,Garowe,555.79,-0.048,mixed,Black Market,558.6371428571429,568.1116666666666
2024-02-01,Garowe,555.62,0.001,mixed,Black Market,557.8928571428571,567.3230000000001
2024-02-02,Garowe,554.36,-0.391,mixed,Black Market,556.8628571428571,566.4783333333334
2024-02-03,Garowe,553.98,-0.206,mixed,Black Market,555.6985714285714,565.614
2024-02-04,Garowe,552.36,-0.064,mixed,Black Market,554.7085714285714,564.7819999999999
2024-02-05,Garowe,550.23,-0.304,mixed,Black Market,554.0314285714286,563.8546666666666
2024-02-06,Garowe,550.0,-0.369,mixed,Black Market,553.1914285714286,562.9596666666667
2024-02-07,Garowe,550.0,0.057,mixed,Black Market,552.3642857142858,562.0256666666667
2024-02-08,Garowe,553.02,0.372,mixed,Black Market,551.9928571428571,561.255
2024-02-09,Garowe,554.52,0.443,mixed,Black Market,552.0157142857144,560.6479999999999
2024-02-10,Garowe,552.4,-0.198,mixed,Black Market,551.7900000000001,559.994
2024-02-11,Garowe,552.02,-0.145,mixed,Black Market,551.7414285714286,559.3023333333333
2024-02-12,Garowe,550.94,-0.3,mixed,Black Market,551.8428571428572,558.573
2024-02-13,Garowe,552.6,0.215,mixed,Black Market,552.2142857142857,557.901
2024-02-14,Garowe,550.57,-0.31,mixed,Black Market,552.2957142857143,557.4150000000001
2024-02-15,Garowe,553.89,0.565,mixed,Black Market,552.42,557.0169999999999
2024-02-16,Garowe,554.07,0.192,mixed,Black Market,552.3557142857143,556.5936666666665
2024-02-17,Garowe,553.95,-0.145,mixed,Black Market,552.5771428571428,556.1533333333333
2024-02-18,Garowe,553.05,0.021,mixed,Black Market,552.7242857142858,555.7479999999999
2024-02-19,Garowe,550.0,-0.428,mixed,Black Market,552.59,555.2133333333333
2024-02-20,Garowe,552.67,0.691,mixed,Black Market,552.6,554.8886666666666
2024-02-21,Garowe,554.36,0.156,mixed,Black Market,553.1414285714285,554.6283333333333
2024-02-22,Garowe,554.26,0.017,mixed,Black Market,553.1942857142857,554.379
2024-02-23,Garowe,552.81,-0.185,mixed,Black Market,553.0142857142857,554.0713333333333
2024-02-24,Garowe,552.25,-0.051,mixed,Black Market,552.7714285714286,553.7853333333334
2024-02-25,Garowe,556.62,0.654,mixed,Black Market,553.2814285714286,553.6203333333334
2024-02-26,Garowe,555.72,-0.13,mixed,Black Market,554.0985714285714,553.4066666666666
2024-02-27,Garowe,556.89,0.226,mixed,Black Market,554.7014285714286,553.3266666666666
2024-02-28,Garowe,555.79,-0.159,mixed,Black Market,554.9057142857143,553.3539999999999
2024-02-29,Garowe,559.14,0.394,mixed,Black Market,555.6028571428571,553.4626666666667
2024-03-01,Garowe,556.87,-0.399,mixed,Black Market,556.1828571428571,553.4986666666666
2024-03-02,Garowe,560.39,0.394,mixed,Black Market,557.3457142857143,553.6576666666666
2024-03-03,Garowe,563.7,0.378,mixed,Black Market,558.3571428571429,553.9689999999999
2024-03-04,Garowe,566.87,0.498,mixed,Black Market,559.9499999999999,554.3986666666666
2024-03-05,Garowe,568.42,0.231,mixed,Black Market,561.5971428571428,554.934
2024-03-06,Garowe,570.63,0.255,mixed,Black Market,563.7171428571429,555.614
2024-03-07,Garowe,568.76,-0.36,mixed,Black Market,565.0914285714285,556.2393333333333
2024-03-08,Garowe,568.69,-0.02,mixed,Black Market,566.78,556.8623333333333
2024-03-09,Garowe,566.13,-0.603,mixed,Black Market,567.6,557.2993333333333
2024-03-10,Garowe,562.34,-0.791,mixed,Black Market,567.4057142857143,557.56
2024-03-11,Garowe,564.18,0.245,mixed,Black Market,567.0214285714286,557.9526666666667
2024-03-12,Garowe,561.96,-0.295,mixed,Black Market,566.0985714285714,558.284
2024-03-13,Garowe,562.19,0.022,mixed,Black Market,564.8928571428571,558.659
2024-03-14,Garowe,560.95,-0.453,mixed,Black Market,563.777142857143,558.9373333333333
2024-03-15,Garowe,561.32,-0.201,mixed,Black Market,562.7242857142858,559.2956666666668
2024-03-16,Garowe,558.28,-0.607,mixed,Black Market,561.6028571428571,559.4419999999999
2024-03-17,Garowe,553.09,-0.84,mixed,Black Market,560.2814285714286,559.4093333333333
2024-03-18,Garowe,556.63,0.796,mixed,Black Market,559.2028571428572,559.4986666666666
2024-03-19,Garowe,554.06,-0.32,mixed,Black Market,558.0742857142857,559.5323333333333
2024-03-20,Garowe,552.97,-0.234,mixed,Black Market,556.7571428571429,559.6313333333333
2024-03-21,Garowe,552.9,0.142,mixed,Black Market,555.6071428571429,559.6389999999999
2024-03-22,Garowe,550.82,-0.229,mixed,Black Market,554.1071428571429,559.5210000000001
2024-03-23,Garowe,552.01,0.25,mixed,Black Market,553.2114285714285,559.446
2024-03-24,Garowe,553.3,-0.025,mixed,Black Market,553.2414285714286,559.4623333333333
2024-03-25,Garowe,552.83,0.023,mixed,Black Market,552.6985714285714,559.4816666666667
2024-03-26,Garowe,553.5,0.255,mixed,Black Market,552.6185714285714,559.3776666666668
2024-03-27,Garowe,556.08,0.548,mixed,Black Market,553.0628571428572,559.3896666666666
2024-03-28,Garowe,558.94,0.4,mixed,Black Market,553.9257142857143,559.4580000000001
2024-03-29,Garowe,555.46,-0.363,mixed,Black Market,554.5885714285715,559.447
2024-03-30,Garowe,555.94,0.233,mixed,Black Market,555.15,559.3403333333333
2024-03-31,Garowe,553.24,-0.429,mixed,Black Market,555.1414285714286,559.2193333333333
2024-04-01,Garowe,550.0,-0.65,mixed,Black Market,554.7371428571429,558.8729999999999
2024-04-02,Garowe,553.03,0.522,mixed,Black Market,554.67,558.5173333333333
2024-04-03,Garowe,557.16,0.593,mixed,Black Market,554.8242857142857,558.1936666666667
2024-04-04,Garowe,552.59,-0.718,mixed,Black Market,553.9171428571428,557.6659999999999
2024-04-05,Garowe,551.97,-0.28,mixed,Black Market,553.4185714285715,557.044
2024-04-06,Garowe,550.88,-0.216,mixed,Black Market,552.6957142857143,556.4480000000001
2024-04-07,Garowe,550.08,-0.298,mixed,Black Market,552.2442857142858,555.8276666666667
2024-04-08,Garowe,550.0,-0.307,mixed,Black Market,552.2442857142858,555.2900000000001
2024-04-09,Garowe,550.01,-0.219,mixed,Black Market,551.8128571428572,554.879
2024-04-10,Garowe,551.7,0.3,mixed,Black Market,551.0328571428571,554.463
2024-04-11,Garowe,551.98,0.191,mixed,Black Market,550.9457142857143,554.1303333333333
2024-04-12,Garowe,555.58,0.56,mixed,Black Market,551.4614285714287,553.91
2024-04-13,Garowe,557.46,0.213,mixed,Black Market,552.4014285714286,553.7936666666667
2024-04-14,Garowe,557.75,0.089,mixed,Black Market,553.4971428571429,553.6746666666667
2024-04-15,Garowe,556.75,-0.013,mixed,Black Market,554.4614285714287,553.6236666666666
2024-04-16,Garowe,559.19,0.296,mixed,Black Market,555.7728571428571,553.827
2024-04-17,Garowe,559.05,-0.051,mixed,Black Market,556.8228571428572,553.9076666666666
2024-04-18,Garowe,554.69,-0.707,mixed,Black Market,557.21,553.9286666666667
2024-04-19,Garowe,554.84,0.174,mixed,Black Market,557.1042857142858,553.991
2024-04-20,Garowe,554.92,0.045,mixed,Black Market,556.7414285714286,554.0583333333333
2024-04-21,Garowe,554.55,0.034,mixed,Black Market,556.2842857142857,554.1826666666667
2024-04-22,Garowe,555.63,0.163,mixed,Black Market,556.1242857142857,554.3033333333333
2024-04-23,Garowe,557.19,0.095,mixed,Black Market,555.8385714285715,554.4330000000001
2024-04-24,Garowe,554.95,-0.241,mixed,Black Market,555.2528571428571,554.5036666666667
2024-04-25,Garowe,553.27,-0.194,mixed,Black Market,555.05,554.496
2024-04-26,Garowe,553.04,0.174,mixed,Black Market,554.7928571428571,554.3946666666667
2024-04-27,Garowe,555.63,0.289,mixed,Black Market,554.8942857142857,554.2843333333333
2024-04-28,Garowe,552.87,-0.491,mixed,Black Market,554.6542857142857,554.198
2024-04-29,Garowe,552.01,-0.124,mixed,Black Market,554.1371428571429,554.0670000000001
2024-04-30,Garowe,550.21,-0.16,mixed,Black Market,553.14,553.966
2024-05-01,Garowe,550.0,-0.074,mixed,Black Market,552.4328571428572,553.966
2024-05-02,Garowe,552.36,0.359,mixed,Black Market,552.3028571428571,553.9436666666667
2024-05-03,Garowe,552.1,-0.106,mixed,Black Market,552.1685714285715,553.775
2024-05-04,Garowe,551.97,0.131,mixed,Black Market,551.6457142857142,553.7543333333334
2024-05-05,Garowe,555.22,0.498,mixed,Black Market,551.9814285714286,553.8626666666667
2024-05-06,Garowe,556.57,0.216,mixed,Black Market,552.6328571428572,554.0523333333333
2024-05-07,Garowe,558.57,0.49,mixed,Black Market,553.8271428571428,554.3353333333333
2024-05-08,Garowe,556.75,-0.157,mixed,Black Market,554.7914285714286,554.5603333333333
2024-05-09,Garowe,554.02,-0.446,mixed,Black Market,555.0285714285715,554.694
2024-05-10,Garowe,555.12,-0.04,mixed,Black Market,555.46,554.8079999999999
2024-05-11,Garowe,554.34,0.101,mixed,Black Market,555.7985714285714,554.8866666666667
2024-05-12,Garowe,550.0,-0.758,mixed,Black Market,555.0528571428571,554.7006666666667
2024-05-13,Garowe,550.53,0.179,mixed,Black Market,554.19,554.4696666666666
2024-05-14,Garowe,551.58,0.205,mixed,Black Market,553.1914285714286,554.264
2024-05-15,Garowe,555.47,0.739,mixed,Black Market,553.0085714285715,554.2213333333333
2024-05-16,Garowe,554.21,-0.241,mixed,Black Market,553.0357142857143,554.0553333333334
2024-05-17,Garowe,553.7,-0.191,mixed,Black Market,552.8328571428572,553.8770000000001
2024-05-18,Garowe,558.31,0.905,mixed,Black Market,553.4,553.9976666666666
2024-05-19,Garowe,555.67,-0.585,mixed,Black Market,554.21,554.0253333333334
2024-05-20,Garowe,554.36,0.171,mixed,Black Market,554.7571428571429,554.0066666666667
2024-05-21,Garowe,552.22,-0.41,mixed,Black Market,554.8485714285714,553.9290000000001
2024-05-22,Garowe,550.29,-0.309,mixed,Black Market,554.1085714285715,553.751
2024-05-23,Garowe,550.0,-0.156,mixed,Black Market,553.5071428571429,553.5113333333334
2024-05-24,Garowe,550.97,0.371,mixed,Black Market,553.1171428571428,553.3786666666667
2024-05-25,Garowe,550.0,-0.454,mixed,Black Market,551.9300000000001,553.2696666666667
2024-05-26,Garowe,551.39,0.083,mixed,Black Market,551.3185714285714,553.2146666666666
2024-05-27,Garowe,550.09,-0.06,mixed,Black Market,550.7085714285714,553.0300000000001
2024-05-28,Garowe,550.0,0.013,mixed,Black Market,550.3914285714285,552.9343333333333
2024-05-29,Garowe,551.78,0.358,mixed,Black Market,550.6042857142858,552.9266666666667
2024-05-30,Garowe,550.0,-0.397,mixed,Black Market,550.6042857142858,552.9196666666667
2024-05-31,Garowe,550.72,-0.209,mixed,Black Market,550.5685714285715,552.9436666666667
2024-06-01,Garowe,551.21,0.103,mixed,Black Market,550.7414285714286,552.9053333333334
2024-06-02,Garowe,550.23,0.195,mixed,Black Market,550.5757142857143,552.8430000000001
2024-06-03,Garowe,550.0,-0.373,mixed,Black Market,550.5628571428571,552.7773333333333
2024-06-04,Garowe,553.29,0.452,mixed,Black Market,551.0328571428571,552.713
2024-06-05,Garowe,551.81,-0.238,mixed,Black Market,551.0371428571428,552.5543333333334
2024-06-06,Garowe,554.94,0.727,mixed,Black Market,551.7428571428571,552.4333333333333
2024-06-07,Garowe,552.29,-0.511,mixed,Black Market,551.9671428571428,552.2846666666667
2024-06-08,Garowe,553.91,0.087,mixed,Black Market,552.3528571428571,552.2810000000001
2024-06-09,Garowe,550.47,-0.461,mixed,Black Market,552.3871428571427,552.126
2024-06-10,Garowe,552.71,0.234,mixed,Black Market,552.7742857142857,552.0716666666667
2024-06-11,Garowe,550.82,-0.302,mixed,Black Market,552.4214285714286,552.099
2024-06-12,Garowe,555.29,0.527,mixed,Black Market,552.9185714285715,552.2576666666666
2024-06-13,Garowe,556.06,0.106,mixed,Black Market,553.0785714285714,552.4069999999999
2024-06-14,Garowe,551.18,-0.878,mixed,Black Market,552.92,552.2639999999999
2024-06-15,Garowe,550.63,0.004,mixed,Black Market,552.4514285714286,552.1446666666667
